ID,배터리용량,주행거리(km),보증기간(년),가격(백만원),연식대비_보증기간_비율,연식대비_주행거리_비율,배터리용량대비_주행거리_비율,제조사_B사,제조사_H사,제조사_K사,제조사_P사,제조사_T사,제조사_V사,모델_ID4,모델_ION5,모델_ION6,모델_IONIQ,모델_KNE,모델_M3,모델_MS,모델_MX,모델_MY,모델_Niro,모델_Q4eT,모델_RSeTGT,모델_Soul,모델_Tay,모델_TayCT,모델_TayGTS,모델_eT,모델_i3,모델_i5,모델_iX,차량상태_Nearly New,차량상태_Pre-Owned,구동방식_FWD,구동방식_RWD,사고이력_Yes,연식(년)_1,연식(년)_2
TRAIN_2077,90.0,5110,8,79.73,8.0,5110.0,56.15384615384615,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TRAIN_2078,53.602,196404,1,34.21,1.0,196404.0,3597.011098494561,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
TRAIN_2079,90.0,3363,8,59.95,8.0,3363.0,36.956043956043956,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_2080,61.994,84929,2,119.0,2.0,84929.0,1348.207765818967,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_2081,90.0,3318,9,41.78,9.0,3318.0,36.46153846153846,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
TRAIN_2082,54.104,190360,0,50.88,0.0,190360.0,3454.5586527293844,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
TRAIN_2083,90.0,3622,2,120.04,2.0,3622.0,39.8021978021978,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_2084,90.0,8943,9,35.97,9.0,8943.0,98.27472527472527,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_2085,88.474,25302,5,84.1,2.5,12651.0,282.7860607550797,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
TRAIN_2086,90.0,5290,7,33.47,7.0,5290.0,58.13186813186813,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_2087,69.12,10969,6,68.85,2.0,3656.3333333333335,156.43183114660582,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
TRAIN_2088,46.169,68915,2,28.37,2.0,68915.0,1461.0231295978292,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
TRAIN_2089,90.0,1323,10,17.43,10.0,1323.0,14.538461538461538,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TRAIN_2090,90.0,6107,10,35.64,10.0,6107.0,67.10989010989012,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_2091,68.488,174257,2,28.24,2.0,174257.0,2507.727953027861,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
TRAIN_2092,78.227,43799,3,99.04,3.0,43799.0,552.829212263496,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TRAIN_2093,56.234,156919,0,60.3,0.0,156919.0,2741.709473389943,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
TRAIN_2094,96.0,2338,7,69.31,7.0,2338.0,24.103092783505154,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_2095,68.967,49852,4,64.63,4.0,49852.0,712.5073248817299,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
TRAIN_2096,58.982,33386,8,23.09,2.6666666666666665,11128.666666666666,556.6003134273616,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
TRAIN_2097,46.0,87214,0,22.02,0.0,87214.0,1855.6170212765958,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False
TRAIN_2098,95.0,8196,8,60.59,8.0,8196.0,85.375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TRAIN_2099,90.0,6704,7,80.17,7.0,6704.0,73.67032967032966,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
TRAIN_2100,90.0,9342,9,23.92,9.0,9342.0,102.65934065934066,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TRAIN_2101,90.0,1357,2,160.04,2.0,1357.0,14.912087912087912,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
TRAIN_2102,90.0,6222,7,33.96,7.0,6222.0,68.37362637362638,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_2103,90.0,8994,10,48.88,10.0,8994.0,98.83516483516483,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TRAIN_2104,56.359,182757,1,52.36,1.0,182757.0,3186.1957147091125,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
TRAIN_2105,90.0,8244,2,103.16,2.0,8244.0,90.5934065934066,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_2106,90.0,3394,8,59.97,8.0,3394.0,37.2967032967033,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_2107,90.0,9146,10,17.75,10.0,9146.0,100.50549450549451,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_2108,90.0,2656,10,22.42,10.0,2656.0,29.186813186813186,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TRAIN_2109,99.8,5837,8,64.78,8.0,5837.0,57.90674603174603,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_2110,95.0,7694,8,59.78,8.0,7694.0,80.14583333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
TRAIN_2111,65.791,52988,0,69.28,0.0,52988.0,793.3404201164828,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
TRAIN_2112,90.0,7322,9,36.0,9.0,7322.0,80.46153846153847,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_2113,76.156,30642,2,159.13,2.0,30642.0,397.1434496345067,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
TRAIN_2114,90.0,8646,9,35.42,9.0,8646.0,95.01098901098901,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_2115,90.0,5821,8,80.61,8.0,5821.0,63.967032967032964,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
TRAIN_2116,99.8,2947,8,63.78,8.0,2947.0,29.23611111111111,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_2117,90.0,900,7,60.0,7.0,900.0,9.89010989010989,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_2118,62.1,62617,1,10.86,1.0,62617.0,992.3454833597464,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
TRAIN_2119,82.634,18581,1,159.32,0.5,9290.5,222.17040916373725,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
TRAIN_2120,90.0,6091,7,34.73,7.0,6091.0,66.93406593406593,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_2121,69.12,28799,6,50.52,2.0,9599.666666666666,410.7102110667427,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
TRAIN_2122,61.018,104124,1,62.65,1.0,104124.0,1678.9319229900996,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
TRAIN_2123,70.963,33328,6,36.68,2.0,11109.333333333334,463.1268846490558,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
